name_x,height_x,weight_x,reach_x,fx_win,age_x,str_landed_per_min_x,str_acc_x,str_absorb_per_min_x,str_def_x,td_avg_x,td_acc_x,td_def_x,sub_avg_x,win_percentage_x,name_y,height_y,weight_y,reach_y,age_y,str_landed_per_min_y,str_acc_y,str_absorb_per_min_y,str_def_y,td_avg_y,td_acc_y,td_def_y,sub_avg_y,win_percentage_y,stance_x_Open Stance,stance_x_Orthodox,stance_x_Sideways,stance_x_Southpaw,stance_x_Switch,stance_y_Open Stance,stance_y_Orthodox,stance_y_Sideways,stance_y_Southpaw,stance_y_Switch
Lyoto Machida,1.85,185.0,1.88,1,30.68,5.91,0.76,5.01,0.71,0.83,0.75,0.29,1.93,0.77,Thiago Silva,1.88,205.0,1.88,26.22,6.56,0.59,6.56,0.51,1.84,0.29,0.6,1.84,0.92,0,0,0,1,0,0,1,0,0,0
Lyoto Machida,1.85,185.0,1.88,1,30.98,6.16,0.77,4.76,0.72,1.69,0.71,0.25,2.03,0.79,Rashad Evans,1.83,205.0,1.9,29.66,3.12,0.45,2.92,0.45,2.72,0.35,0.36,0.0,0.68,0,0,0,1,0,0,1,0,0,0
Lyoto Machida,1.85,185.0,1.88,1,31.4,4.6,0.67,2.14,0.49,1.18,0.5,0.15,1.96,0.73,Mauricio Rua,1.85,205.0,1.93,27.91,5.44,0.64,5.44,0.64,2.66,0.4,0.4,0.89,0.81,0,0,0,1,0,0,1,0,0,0
Lyoto Machida,1.85,185.0,1.88,0,31.94,3.24,0.57,2.69,0.52,0.83,0.5,0.0,0.0,0.75,Mauricio Rua,1.85,205.0,1.93,28.45,4.52,0.61,4.52,0.61,1.53,0.32,0.32,0.51,0.82,0,0,0,1,0,0,1,0,0,0
Lyoto Machida,1.85,185.0,1.88,0,32.48,2.78,0.51,3.06,0.55,1.41,0.57,0.0,0.0,0.76,Rampage Jackson,1.85,205.0,1.85,32.42,3.27,0.46,3.79,0.48,0.51,0.33,0.31,0.0,0.76,0,0,0,1,0,0,1,0,0,0
Lyoto Machida,1.85,185.0,1.88,1,32.92,2.65,0.55,3.45,0.58,0.86,0.43,0.17,0.29,0.72,Randy Couture,1.85,205.0,1.9,47.86,5.9,0.64,5.9,0.64,1.14,0.23,0.23,1.14,0.61,0,0,0,1,0,0,1,0,0,0
Lyoto Machida,1.85,185.0,1.88,1,34.18,2.73,0.55,3.29,0.56,1.32,0.5,0.17,0.44,0.75,Ryan Bader,1.88,205.0,1.88,29.16,4.61,0.58,4.72,0.6,2.18,0.36,0.36,0.0,0.94,0,0,0,1,0,0,1,0,0,0
Lyoto Machida,1.85,185.0,1.88,0,35.18,2.13,0.46,1.43,0.36,0.4,0.5,0.2,0.0,0.73,Phil Davis,1.88,205.0,2.01,28.85,4.06,0.36,2.77,0.36,2.06,0.44,0.57,0.59,0.75,0,0,0,1,0,0,1,0,0,0
Lyoto Machida,1.85,185.0,1.88,1,35.41,1.94,0.48,1.68,0.35,0.33,0.5,0.25,0.0,0.7,Mark Munoz,1.83,185.0,1.83,35.71,5.64,0.68,3.88,0.64,4.18,0.5,0.47,0.97,0.69,0,0,0,1,0,0,1,0,0,0
Lyoto Machida,1.85,185.0,1.88,0,37.08,2.2,0.42,2.2,0.42,0.26,0.5,0.5,0.0,0.71,Yoel Romero,1.83,185.0,1.85,38.16,5.21,0.69,5.21,0.69,3.67,0.48,0.48,0.0,0.6,0,0,0,1,0,0,0,0,1,0
Lyoto Machida,1.85,185.0,1.88,1,39.95,2.55,0.53,2.83,0.57,0.0,0.0,0.5,0.0,0.74,Vitor Belfort,1.83,185.0,1.88,41.11,1.99,0.44,1.99,0.44,0.0,0.0,0.0,0.0,0.63,0,0,0,1,0,0,0,0,1,0
Mac Danzig,1.73,155.0,1.78,0,30.44,7.24,0.63,7.24,0.63,1.12,0.4,0.4,0.28,0.68,Matt Wiman,1.78,155.0,1.73,26.73,4.45,0.54,3.95,0.42,2.6,0.39,0.23,0.87,0.62,0,1,0,0,0,0,1,0,0,0
Mac Danzig,1.73,155.0,1.78,0,31.75,8.32,0.68,8.23,0.67,1.78,0.57,0.5,0.45,0.67,Matt Wiman,1.78,155.0,1.73,28.03,4.88,0.48,4.09,0.45,2.57,0.36,0.29,1.6,0.68,0,1,0,0,0,0,1,0,0,0
Mac Danzig,1.73,155.0,1.78,0,32.86,10.13,0.71,7.85,0.67,1.78,0.33,0.25,0.45,0.66,Takanori Gomi,1.7,155.0,1.78,34.14,5.38,0.43,5.29,0.43,0.0,0.0,0.0,0.0,0.76,0,1,0,0,0,0,0,0,1,0
Mac Danzig,1.73,155.0,1.78,0,33.57,9.1,0.69,7.38,0.62,1.6,0.31,0.29,0.64,0.64,Melvin Guillard,1.75,155.0,1.73,30.33,4.37,0.5,4.37,0.5,0.44,0.5,0.5,0.44,0.73,0,1,0,0,0,0,1,0,0,0
Macy Chiasson,1.8,135.0,1.83,1,27.77,13.74,0.51,13.74,0.51,0.0,0.0,0.0,0.0,1.0,Sarah Moras,1.7,135.0,1.7,31.01,3.89,0.49,4.05,0.53,0.94,0.19,0.2,1.25,0.5,0,1,0,0,0,0,1,0,0,0
Mads Burnell,1.73,145.0,1.75,1,23.86,1.05,0.38,3.76,0.62,0.0,0.0,0.67,0.0,0.8,Mike Santiago,1.78,145.0,1.75,28.47,3.42,0.42,7.47,0.72,3.2,0.29,0.33,0.0,0.68,0,1,0,0,0,0,1,0,0,0
Magomed Ankalaev,1.91,205.0,1.9,1,26.29,5.94,0.69,2.27,0.49,0.0,0.0,0.29,0.0,1.0,Marcin Prachnio,1.91,205.0,1.88,30.17,8.22,0.8,3.2,0.61,0.0,0.0,1.0,0.0,0.81,0,1,0,0,0,0,1,0,0,0
Mairbek Taisumov,1.75,155.0,1.85,0,25.62,3.2,0.45,2.07,0.44,5.0,0.71,0.0,0.0,0.8,Michel Prazeres,1.68,170.0,1.7,32.66,2.87,0.58,4.93,0.66,5.0,0.37,0.47,0.0,0.94,0,1,0,0,0,0,1,0,0,0
Makhmud Muradov,1.88,185.0,1.9,1,29.83,3.73,0.33,3.73,0.33,0.0,0.0,0.0,0.0,0.79,Trevor Smith,1.91,185.0,1.9,38.92,5.22,0.6,5.05,0.56,1.75,0.35,0.28,0.0,0.62,0,1,0,0,0,0,1,0,0,0
Makwan Amirkhani,1.78,145.0,1.83,1,26.61,46.15,0.86,46.15,0.86,0.0,0.0,0.0,0.0,0.77,Masio Fullen,1.78,145.0,1.78,28.7,4.07,0.39,4.07,0.39,1.0,0.5,0.5,0.0,0.64,0,0,0,1,0,0,1,0,0,0
Makwan Amirkhani,1.78,145.0,1.83,1,27.3,3.31,0.86,3.87,0.88,8.29,1.0,0.0,16.57,0.79,Mike Wilkinson,1.7,145.0,1.73,28.45,7.73,0.51,7.79,0.52,1.69,0.14,0.08,0.0,0.8,0,0,0,1,0,0,1,0,0,0
Makwan Amirkhani,1.78,145.0,1.83,0,30.98,2.5,0.55,2.79,0.58,3.31,0.46,0.42,1.1,0.78,Shane Burgos,1.8,145.0,1.9,28.62,9.34,0.54,9.34,0.54,0.35,1.0,1.0,0.35,0.92,0,0,0,1,0,0,1,0,0,0
Manvel Gamburyan,1.65,135.0,1.7,0,27.26,4.06,0.72,3.75,0.86,9.38,0.25,0.2,9.38,0.67,Rob Emerson,1.75,155.0,1.78,27.03,5.93,0.4,5.93,0.4,0.0,0.0,0.0,0.0,0.5,0,1,0,0,0,0,1,0,0,0
Manvel Gamburyan,1.65,135.0,1.7,0,27.73,3.82,0.62,4.41,0.88,8.82,0.25,0.2,8.82,0.68,Thiago Tavares,1.7,145.0,1.73,24.23,4.33,0.61,5.43,0.62,3.75,0.35,0.32,2.02,0.89,0,1,0,0,0,0,1,0,0,0
Manvel Gamburyan,1.65,135.0,1.7,0,30.13,4.29,0.53,4.62,0.64,2.45,0.23,0.33,2.45,0.7,Tyson Griffin,1.68,145.0,1.73,27.18,5.14,0.52,5.14,0.52,3.04,0.53,0.53,0.76,0.74,0,1,0,0,0,0,1,0,0,0
Manvel Gamburyan,1.65,135.0,1.7,1,31.24,2.94,0.48,4.38,0.58,1.66,0.15,0.19,0.33,0.67,Michihiro Omigawa,1.68,145.0,1.73,36.63,4.43,0.53,4.43,0.53,1.5,0.35,0.35,1.25,0.5,0,1,0,0,0,0,1,0,0,0
Manvel Gamburyan,1.65,135.0,1.7,0,33.01,3.38,0.52,3.6,0.55,4.0,0.41,0.34,0.0,0.67,Nik Lentz,1.73,155.0,1.73,29.74,8.92,0.72,8.92,0.72,5.54,0.4,0.4,0.0,0.7,0,1,0,0,0,0,1,0,0,0
Manvel Gamburyan,1.65,135.0,1.7,1,34.19,3.64,0.57,4.19,0.57,3.0,0.61,0.44,0.55,0.62,Scott Jorgensen,1.65,135.0,1.68,32.82,3.91,0.49,3.77,0.45,4.51,0.55,0.5,0.41,0.56,0,1,0,0,0,0,1,0,0,0
Mara Romero Borella,1.68,125.0,1.75,0,33.7,4.81,0.47,4.21,0.43,1.68,0.42,0.5,0.34,0.61,Montana De La Rosa,1.7,125.0,1.73,25.0,5.26,0.5,2.43,0.35,4.64,0.47,0.42,2.65,0.67,0,1,0,0,0,0,1,0,0,0
Marc Diakiese,1.78,155.0,1.85,1,24.01,4.01,0.51,4.01,0.51,4.26,0.5,0.5,0.0,0.92,Teemu Packalen,1.85,155.0,1.9,29.82,3.05,0.58,2.66,0.58,2.92,0.27,0.27,1.95,0.78,0,1,0,0,0,0,1,0,0,0
Marc Diakiese,1.78,155.0,1.85,0,25.35,4.07,0.51,3.93,0.5,2.93,0.37,0.37,0.0,0.79,Nasrat Haqparast,1.78,155.0,1.83,22.92,2.87,0.46,2.87,0.46,1.0,1.0,1.0,0.0,0.8,0,1,0,0,0,0,0,0,1,0
Marcelo Golm,1.91,249.0,1.9,0,25.39,22.07,0.67,22.07,0.67,7.04,1.0,1.0,7.04,0.83,Tim Johnson,1.91,265.0,1.96,32.9,5.68,0.54,5.68,0.54,0.63,0.15,0.15,0.0,0.73,0,1,0,0,0,0,0,0,1,0
Marcelo Golm,1.91,249.0,1.9,0,26.59,6.07,0.67,7.63,0.63,0.47,0.5,0.12,0.47,0.62,Sergei Pavlovich,1.91,257.0,2.13,26.94,4.14,0.49,4.14,0.49,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,1,0
Marcelo Guimaraes,1.83,185.0,1.85,0,32.7,6.87,0.59,6.87,0.59,1.92,0.13,0.13,0.0,0.73,Vitor Miranda,1.85,185.0,1.96,36.99,7.86,0.79,7.86,0.79,0.54,0.5,0.5,0.0,0.62,0,1,0,0,0,0,1,0,0,0
Marcin Tybura,1.91,249.0,1.98,1,30.74,5.0,0.59,5.53,0.49,1.0,0.33,0.0,0.0,0.93,Viktor Pesta,1.91,240.0,1.96,26.06,5.26,0.63,5.26,0.63,3.64,0.29,0.29,0.0,0.75,0,1,0,0,0,0,1,0,0,0
Marcin Tybura,1.91,249.0,1.98,1,32.7,7.38,0.67,7.38,0.67,1.13,0.62,0.62,0.23,0.75,Stefan Struve,2.11,265.0,2.13,30.42,2.96,0.37,2.96,0.37,0.85,0.29,0.29,0.42,0.74,0,1,0,0,0,0,1,0,0,0
Marcin Tybura,1.91,249.0,1.98,0,33.44,6.4,0.63,5.6,0.59,1.99,0.69,0.67,0.22,0.76,Shamil Abdurakhimov,1.91,235.0,1.93,37.63,4.03,0.56,3.71,0.57,2.1,0.3,0.4,0.3,0.83,0,1,0,0,0,0,1,0,0,0
Marcin Tybura,1.91,249.0,1.98,1,34.31,5.51,0.67,4.27,0.57,2.43,0.67,0.2,0.41,0.78,Serghei Spivac,1.91,260.0,1.98,25.1,4.53,0.65,4.3,0.49,9.93,0.75,0.0,1.66,0.91,0,1,0,0,0,0,1,0,0,0
Marcio Alexandre Junior,1.83,185.0,1.9,0,25.63,2.11,0.61,4.22,0.66,0.0,0.0,0.67,0.0,0.89,Tim Means,1.88,170.0,1.9,30.83,5.53,0.51,5.53,0.51,1.0,0.44,0.44,0.25,0.72,0,0,0,1,0,0,1,0,0,0
Marco Beltran,1.73,125.0,1.75,1,29.53,4.67,0.67,2.0,0.48,1.0,0.25,1.0,0.0,0.5,Ning Guangyou,1.63,145.0,1.63,33.95,4.72,0.51,2.8,0.48,2.4,0.8,0.67,0.6,0.44,0,1,0,0,0,0,0,0,1,0
Marco Beltran,1.73,125.0,1.75,1,30.14,3.8,0.54,3.23,0.56,1.0,0.4,0.33,0.0,0.45,Reginaldo Vieira,1.7,135.0,1.65,33.61,8.47,0.71,8.47,0.71,0.0,0.0,0.0,2.0,0.76,0,1,0,0,0,0,1,0,0,0
Marco Beltran,1.73,125.0,1.75,0,31.39,2.8,0.44,3.57,0.53,0.43,1.0,0.5,0.43,0.5,Matt Schnell,1.73,125.0,1.78,27.73,6.14,0.52,6.14,0.52,3.41,1.0,1.0,3.41,0.71,0,1,0,0,0,0,1,0,0,0
Marco Ruas,1.85,210.0,1.85,1,34.62,0.59,1.0,0.59,1.0,4.44,1.0,1.0,13.31,0.45,Paul Varelans,2.03,300.0,2.03,19.4,14.79,0.75,14.79,0.75,3.76,1.0,1.0,0.0,0.47,0,1,0,0,0,0,1,0,0,0
Marco Ruas,1.85,210.0,1.85,1,34.62,3.36,0.65,2.28,0.58,0.9,1.0,1.0,2.7,0.5,Remco Pardoel,1.91,260.0,1.91,10.22,2.1,0.93,2.1,0.93,2.33,1.0,0.75,1.17,0.5,0,1,0,0,0,0,0,0,1,0
Marco Ruas,1.85,210.0,1.85,0,34.89,2.46,0.66,1.67,0.61,0.94,0.67,0.75,2.83,0.54,Oleg Taktarov,1.83,210.0,1.83,28.31,5.26,0.78,5.26,0.78,0.0,0.0,0.0,3.0,0.73,0,1,0,0,0,0,1,0,0,0
Marco Ruas,1.85,210.0,1.85,0,38.48,2.26,0.57,1.32,0.5,0.32,0.5,0.33,0.97,0.5,Maurice Smith,1.88,221.0,1.88,37.59,4.72,0.88,5.58,0.89,0.0,0.0,1.0,1.07,0.45,0,1,0,0,0,0,1,0,0,0
Marcos Rogerio de Lima,1.85,253.0,1.9,0,30.16,17.32,0.85,16.02,0.88,0.0,0.0,0.0,0.0,0.71,Nikita Krylov,1.91,205.0,1.96,23.46,12.85,0.7,10.42,0.67,0.0,0.0,0.5,1.82,0.81,0,1,0,0,0,0,1,0,0,0
Marcos Rogerio de Lima,1.85,253.0,1.9,0,31.83,10.54,0.73,13.26,0.75,0.0,0.0,0.0,4.23,0.67,Ovince Saint Preux,1.91,205.0,2.03,34.04,4.15,0.46,3.31,0.46,0.72,0.33,0.4,0.0,0.62,0,1,0,0,0,0,0,0,1,0
Marcos Rogerio de Lima,1.85,253.0,1.9,0,33.67,4.27,0.56,4.78,0.61,1.75,0.6,0.57,0.0,0.65,Stefan Struve,2.11,265.0,2.13,31.02,2.45,0.35,2.45,0.35,0.6,0.29,0.29,0.3,0.74,0,1,0,0,0,0,1,0,0,0
Marcus Aurelio,1.78,155.0,1.88,0,34.88,6.28,0.53,5.97,0.53,0.76,0.14,0.14,0.76,0.68,Tyson Griffin,1.68,145.0,1.73,24.21,5.0,0.58,5.0,0.58,1.75,0.44,0.44,1.75,0.67,0,1,0,0,0,0,1,0,0,0
Marcus Bossett,1.85,215.0,1.85,0,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Steve Nelmark,1.83,240.0,1.83,14.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1,0,0,0,0,1,0,0,0
Marcus Brimage,1.63,135.0,1.8,0,29.25,5.01,0.33,4.82,0.36,0.0,0.0,0.0,0.0,0.62,Russell Doane,1.7,135.0,1.78,27.89,8.32,0.64,8.32,0.64,0.0,0.0,0.0,1.5,0.71,0,0,0,1,0,0,1,0,0,0
Marcus Davis,1.78,170.0,1.78,1,33.3,13.28,0.75,13.28,0.75,0.0,0.0,0.0,3.02,0.69,Shonie Carter,1.78,170.0,1.78,34.61,2.22,0.57,2.22,0.57,0.85,0.67,0.67,0.0,0.59,0,0,0,1,0,0,0,0,1,0
Marcus Davis,1.78,170.0,1.78,1,33.62,6.76,0.64,5.26,0.55,0.75,0.5,0.0,2.25,0.65,Pete Spratt,1.75,170.0,1.75,36.24,2.51,0.72,3.03,0.72,1.11,1.0,1.0,1.11,0.52,0,0,0,1,0,0,1,0,0,0
Marcus Davis,1.78,170.0,1.78,1,34.04,5.55,0.63,4.42,0.55,2.06,0.8,0.0,2.06,0.63,Paul Taylor,1.83,155.0,1.83,27.73,7.53,0.4,7.53,0.4,0.0,0.0,0.0,0.0,0.8,0,0,0,1,0,0,1,0,0,0
Marcus Davis,1.78,170.0,1.78,0,34.79,4.41,0.65,3.79,0.62,4.14,0.67,0.0,2.07,0.62,Mike Swick,1.85,170.0,1.96,28.97,3.7,0.48,5.41,0.62,0.95,0.43,0.44,0.32,0.62,0,0,0,1,0,0,1,0,0,0
Marcus Davis,1.78,170.0,1.78,1,35.15,5.94,0.74,5.15,0.58,2.78,0.5,1.0,2.09,0.64,Paul Kelly,1.75,155.0,1.78,24.1,10.27,0.66,9.93,0.74,3.0,1.0,1.0,0.0,0.88,0,0,0,1,0,0,1,0,0,0
Marcus Davis,1.78,170.0,1.78,0,37.01,5.25,0.57,5.25,0.57,0.75,0.22,0.22,1.51,0.67,Nate Diaz,1.83,170.0,1.93,25.37,5.7,0.39,4.42,0.34,0.75,0.15,0.15,0.75,0.58,0,0,0,1,0,0,0,0,1,0
Marina Rodriguez,1.68,115.0,1.65,1,32.28,6.67,0.55,6.5,0.55,0.0,0.0,0.33,0.0,0.92,Tecia Torres,1.55,115.0,1.52,29.98,5.48,0.57,6.9,0.58,0.75,0.2,0.23,0.0,0.64,0,1,0,0,0,0,1,0,0,0
Mario Bautista,1.75,135.0,1.75,1,26.61,10.21,0.57,10.21,0.57,0.81,0.33,0.33,0.0,1.0,Miles Johns,1.7,135.0,1.68,25.86,4.2,0.61,4.2,0.61,1.0,0.5,0.5,0.0,0.9,0,0,0,0,1,0,1,0,0,0
Marion Reneau,1.68,135.0,1.73,1,39.42,3.88,0.39,3.88,0.39,0.32,1.0,1.0,0.64,0.67,Milana Dudieva,1.6,135.0,1.55,27.29,3.06,0.56,3.06,0.56,2.37,0.43,0.43,0.0,0.67,0,1,0,0,0,0,1,0,0,0
Marion Reneau,1.68,135.0,1.73,1,40.68,6.87,0.54,4.87,0.51,0.52,1.0,0.5,1.81,0.58,Sara McMann,1.68,135.0,1.68,37.42,3.63,0.55,3.63,0.55,2.64,0.36,0.36,1.06,0.73,0,1,0,0,0,0,1,0,0,0
Marion Reneau,1.68,135.0,1.73,0,41.72,6.4,0.63,5.64,0.57,0.0,0.0,0.42,1.68,0.57,Yana Kunitskaya,1.68,135.0,1.73,29.32,9.55,0.76,9.55,0.76,4.89,0.5,0.5,0.81,0.73,0,1,0,0,0,0,1,0,0,0
Mark Bocek,1.73,155.0,1.9,1,30.13,3.51,0.63,3.51,0.63,4.56,0.5,0.5,2.07,0.77,Nik Lentz,1.73,155.0,1.73,27.32,4.88,0.68,4.05,0.63,4.92,0.36,0.44,2.03,0.74,0,1,0,0,0,0,1,0,0,0
Mark Bocek,1.73,155.0,1.9,0,31.07,5.87,0.71,6.31,0.76,4.73,0.5,0.43,0.95,0.73,Rafael Dos Anjos,1.73,170.0,1.78,28.06,3.68,0.49,3.68,0.49,2.76,0.24,0.24,0.46,0.67,0,1,0,0,0,0,0,0,1,0
Mark Coleman,1.85,205.0,1.9,0,34.05,5.42,0.64,8.28,0.83,4.03,0.38,1.0,4.03,0.52,Pedro Rizzo,1.85,241.0,1.85,24.68,6.03,0.78,6.03,0.78,0.0,0.0,0.0,0.0,0.69,0,1,0,0,0,0,1,0,0,0
Mark Coleman,1.85,205.0,1.9,0,44.08,5.78,0.64,6.96,0.8,3.55,0.33,0.0,2.03,0.6,Mauricio Rua,1.85,205.0,1.93,27.15,3.59,0.5,3.59,0.5,5.08,0.42,0.42,0.0,0.84,0,1,0,0,0,0,1,0,0,0
Mark Coleman,1.85,205.0,1.9,1,44.56,5.58,0.64,7.28,0.78,5.09,0.47,0.5,0.73,0.58,Stephan Bonnar,1.93,205.0,1.98,32.27,4.9,0.5,4.9,0.5,0.0,0.0,0.0,0.75,0.7,0,1,0,0,0,0,1,0,0,0
Mark Coleman,1.85,205.0,1.9,0,45.13,5.6,0.67,5.53,0.68,5.2,0.47,0.5,0.0,0.57,Randy Couture,1.85,205.0,1.9,46.63,4.48,0.63,4.48,0.63,1.51,0.21,0.21,0.0,0.59,0,1,0,0,0,0,1,0,0,0
Mark De La Rosa,1.68,135.0,1.65,0,25.46,4.44,0.42,4.44,0.42,0.87,0.18,0.18,0.29,0.79,Raulian Paiva,1.73,125.0,1.75,24.33,4.35,0.38,4.41,0.39,0.0,0.0,0.22,0.84,0.9,0,1,0,0,0,0,1,0,0,0
Mark Godbeer,1.93,240.0,1.96,1,33.95,6.2,0.57,6.2,0.57,0.0,0.0,0.0,0.0,0.8,Walt Harris,1.96,250.0,1.96,34.4,3.61,0.42,3.61,0.42,0.0,0.0,0.0,0.59,0.73,0,1,0,0,0,0,0,0,1,0
Mark Hall,1.83,190.0,1.83,0,15.78,7.74,0.57,7.74,0.57,0.0,0.0,0.0,0.0,0.25,Paul Varelans,2.03,300.0,2.03,19.4,5.5,0.67,5.5,0.67,0.87,1.0,1.0,0.87,0.5,0,1,0,0,0,0,1,0,0,0
Mark Hall,1.83,190.0,1.83,1,16.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,Trent Jenkins,1.88,185.0,1.88,9.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0
Mark Hominick,1.73,145.0,1.73,0,30.33,6.54,0.54,6.54,0.54,0.36,0.5,0.5,0.0,0.61,Pablo Garza,1.85,145.0,1.85,29.17,4.38,0.59,3.72,0.56,0.0,0.0,0.0,1.15,0.8,0,1,0,0,0,0,1,0,0,0
Mark Hunt,1.78,265.0,1.83,1,38.94,6.3,0.62,6.18,0.62,1.81,0.6,0.33,0.6,0.4,Stefan Struve,2.11,265.0,2.13,25.04,6.26,0.51,5.93,0.53,0.55,1.0,0.5,1.1,0.74,0,1,0,0,0,0,1,0,0,0
Mark Hunt,1.78,265.0,1.83,1,40.5,5.43,0.6,5.34,0.57,0.85,0.43,0.4,0.0,0.41,Roy Nelson,1.83,263.0,1.83,38.25,2.07,0.28,4.99,0.54,0.0,0.0,0.12,0.0,0.63,0,1,0,0,0,0,1,0,0,0
Mark Hunt,1.78,265.0,1.83,0,41.13,4.84,0.53,4.62,0.54,0.82,0.5,0.33,0.0,0.42,Stipe Miocic,1.93,240.0,2.03,32.72,5.74,0.51,5.74,0.51,0.81,0.11,0.11,0.0,0.93,0,1,0,0,0,0,1,0,0,0
Mark Kerr,1.91,266.0,1.91,1,28.6,1.84,0.43,1.84,0.43,9.2,1.0,1.0,0.0,0.5,Moti Horenstein,1.93,230.0,1.93,15.51,6.99,0.9,6.99,0.9,0.0,0.0,0.0,0.0,0.17,0,0,0,0,1,0,1,0,0,0
Mark Munoz,1.83,185.0,1.83,1,31.55,3.61,0.38,10.31,0.62,0.0,0.0,0.0,0.0,1.0,Nick Catone,1.83,185.0,1.83,27.99,6.6,0.8,4.8,0.67,7.0,1.0,1.0,2.0,0.78,0,1,0,0,0,0,0,0,1,0
Mark Munoz,1.83,185.0,1.83,1,31.9,4.71,0.54,5.03,0.58,1.59,0.12,0.5,1.59,0.86,Ryan Jensen,1.85,185.0,1.93,32.29,4.99,0.56,2.29,0.56,2.58,1.0,0.8,1.72,0.74,0,1,0,0,0,0,1,0,0,0
Mark Munoz,1.83,185.0,1.83,0,32.47,5.1,0.54,4.9,0.56,2.05,0.16,0.25,1.03,0.67,Yushin Okami,1.88,170.0,1.9,29.03,4.24,0.46,4.24,0.46,0.0,0.0,0.0,0.33,0.72,0,1,0,0,0,0,0,0,1,0
Mark Munoz,1.83,185.0,1.83,1,35.4,4.15,0.61,4.15,0.61,3.69,0.5,0.5,0.46,0.73,Tim Boetsch,1.83,185.0,1.88,32.44,4.24,0.57,4.16,0.57,1.7,0.25,0.28,0.85,0.62,0,1,0,0,0,0,1,0,0,0
Mark Munoz,1.83,185.0,1.83,0,37.05,4.73,0.71,1.88,0.61,2.61,0.31,0.11,1.04,0.72,Roan Carneiro,1.8,170.0,1.88,36.74,4.73,0.77,3.9,0.67,3.51,0.47,0.4,1.56,0.68,0,1,0,0,0,0,1,0,0,0
Mark Weir,1.88,185.0,1.88,0,35.18,23.53,0.67,23.53,0.67,0.0,0.0,0.0,0.0,0.51,Phillip Miller,1.8,185.0,1.8,23.75,5.47,0.72,5.47,0.72,4.0,0.18,0.18,0.0,1.0,0,0,0,1,0,0,1,0,0,0
Markus Perez,1.85,185.0,1.85,0,31.4,3.45,0.54,3.45,0.54,1.48,0.29,0.29,1.48,0.85,Wellington Turman,1.83,185.0,1.83,23.32,2.53,0.57,2.53,0.57,4.0,0.57,0.57,2.0,0.89,0,1,0,0,0,0,1,0,0,0
Marlon Moraes,1.68,135.0,1.7,1,30.77,3.35,0.35,3.32,0.36,0.47,0.25,0.33,0.47,0.78,Raphael Assuncao,1.65,135.0,1.68,36.54,3.92,0.4,2.64,0.29,0.53,0.67,0.0,0.0,0.81,0,1,0,0,0,0,1,0,0,0
Marlon Vera,1.73,135.0,1.78,1,22.68,2.0,0.48,2.0,0.48,1.0,1.0,1.0,2.0,0.78,Roman Salazar,1.7,135.0,1.7,27.46,2.26,0.37,2.26,0.37,1.54,0.25,0.25,0.0,0.75,0,0,0,0,1,0,1,0,0,0
Marlon Vera,1.73,135.0,1.78,1,23.98,2.26,0.46,3.36,0.57,0.81,0.29,0.21,1.61,0.82,Ning Guangyou,1.63,145.0,1.63,34.95,4.63,0.54,3.43,0.53,1.5,0.57,0.4,0.38,0.5,0,0,0,0,1,0,0,0,1,0
Marlon Vera,1.73,135.0,1.78,1,25.67,4.38,0.42,4.38,0.42,0.0,0.0,0.0,0.65,0.75,Wuliji Buren,1.75,135.0,1.75,29.43,2.47,0.46,2.47,0.46,4.0,0.36,0.36,0.0,0.67,0,0,0,0,1,0,1,0,0,0
Martin Bravo,1.73,145.0,1.8,0,26.0,8.84,0.49,8.84,0.49,0.0,0.0,0.0,0.0,0.79,Steven Peterson,1.78,145.0,1.78,29.31,5.02,0.35,5.02,0.35,2.33,0.35,0.35,0.33,0.69,0,0,0,1,0,0,1,0,0,0
Martin Kampmann,1.83,170.0,1.83,0,26.39,7.65,0.69,7.65,0.69,4.59,1.0,1.0,6.12,0.8,Nate Marquardt,1.83,185.0,1.88,29.38,3.74,0.6,3.35,0.58,3.62,0.77,0.71,0.36,0.66,0,1,0,0,0,0,1,0,0,0
Martin Kampmann,1.83,170.0,1.83,1,28.15,4.68,0.58,5.25,0.58,2.52,0.62,0.83,4.54,0.75,Paulo Thiago,1.8,170.0,1.85,29.38,2.08,0.48,2.08,0.48,0.74,0.33,0.33,2.23,0.83,0,1,0,0,0,0,1,0,0,0
Martin Kampmann,1.83,170.0,1.83,1,29.59,4.22,0.51,3.61,0.48,0.31,0.33,0.11,2.14,0.74,Rick Story,1.75,170.0,1.8,27.23,6.93,0.62,6.44,0.64,3.51,0.39,0.45,1.46,0.71,0,1,0,0,0,0,0,0,1,0
Martin Kampmann,1.83,170.0,1.83,1,29.88,3.97,0.45,3.77,0.44,1.0,0.33,0.17,1.75,0.71,Thiago Alves,1.75,170.0,1.78,28.41,4.7,0.45,4.7,0.45,0.93,0.6,0.6,0.31,0.59,0,1,0,0,0,0,1,0,0,0
