height_x,weight_x,reach_x,fight_time_sum_x,kds_per_min_x,sub_att_per_min_x,pass_per_min_x,rev_per_min_x,tds_acc_x,tds_succ_per_min_x,tds_att_per_min_x,tot_str_acc_x,tot_str_succ_per_min_x,tot_str_att_per_min_x,sig_str_head_acc_x,sig_str_head_succ_per_min_x,sig_str_head_att_per_min_x,sig_str_body_acc_x,sig_str_body_succ_per_min_x,sig_str_body_att_per_min_x,sig_str_leg_acc_x,sig_str_leg_succ_per_min_x,sig_str_leg_att_per_min_x,sig_str_dist_acc_x,sig_str_dist_succ_per_min_x,sig_str_dist_att_per_min_x,sig_str_clinch_acc_x,sig_str_clinch_succ_per_min_x,sig_str_clinch_att_per_min_x,sig_str_ground_acc_x,sig_str_ground_succ_per_min_x,sig_str_ground_att_per_min_x,age_x,weightclass_Bantamweight_x,weightclass_Catch Weight_x,weightclass_Featherweight_x,weightclass_Flyweight_x,weightclass_Heavyweight_x,weightclass_Light Heavyweight_x,weightclass_Lightweight_x,weightclass_Middleweight_x,weightclass_Open Weight_x,weightclass_Strawweight_x,weightclass_Super Heavyweight_x,weightclass_Welterweight_x,stance_Open Stance_x,stance_Orthodox_x,stance_Sideways_x,stance_Southpaw_x,stance_Switch_x,height_y,weight_y,reach_y,fight_time_sum_y,kds_per_min_y,sub_att_per_min_y,pass_per_min_y,rev_per_min_y,tds_acc_y,tds_succ_per_min_y,tds_att_per_min_y,tot_str_acc_y,tot_str_succ_per_min_y,tot_str_att_per_min_y,sig_str_head_acc_y,sig_str_head_succ_per_min_y,sig_str_head_att_per_min_y,sig_str_body_acc_y,sig_str_body_succ_per_min_y,sig_str_body_att_per_min_y,sig_str_leg_acc_y,sig_str_leg_succ_per_min_y,sig_str_leg_att_per_min_y,sig_str_dist_acc_y,sig_str_dist_succ_per_min_y,sig_str_dist_att_per_min_y,sig_str_clinch_acc_y,sig_str_clinch_succ_per_min_y,sig_str_clinch_att_per_min_y,sig_str_ground_acc_y,sig_str_ground_succ_per_min_y,sig_str_ground_att_per_min_y,age_y,weightclass_Bantamweight_y,weightclass_Catch Weight_y,weightclass_Featherweight_y,weightclass_Flyweight_y,weightclass_Heavyweight_y,weightclass_Light Heavyweight_y,weightclass_Lightweight_y,weightclass_Middleweight_y,weightclass_Open Weight_y,weightclass_Strawweight_y,weightclass_Super Heavyweight_y,weightclass_Welterweight_y,stance_Open Stance_y,stance_Orthodox_y,stance_Sideways_y,stance_Southpaw_y,stance_Switch_y,fx_win
1.52,115.0,1.52,15.0,0.0,0.0,0.0,0.0,1.0,0.07,0.07,0.17,1.13,6.8,0.08,0.47,5.6,0.0,0.0,0.2,0.67,0.67,1.0,0.17,1.13,6.8,0.0,0.0,0.0,0.0,0.0,0.0,27.09,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.57,115.0,1.57,30.0,0.0,0.03,0.0,0.03,0.0,0.0,0.13,0.44,6.73,15.47,0.32,3.47,10.87,0.57,1.37,2.4,0.78,0.6,0.77,0.38,4.73,12.6,0.45,0.57,1.27,0.8,0.13,0.17,29.72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1.52,115.0,1.52,30.0,0.0,0.0,0.0,0.0,0.33,0.03,0.1,0.23,2.07,8.8,0.19,1.47,7.8,0.45,0.17,0.37,0.68,0.43,0.63,0.23,2.07,8.8,0.0,0.0,0.0,0.0,0.0,0.0,27.49,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.65,115.0,1.7,22.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.31,2.51,8.21,0.22,1.35,6.1,0.46,0.76,1.66,0.83,0.22,0.27,0.26,1.93,7.4,0.64,0.4,0.63,0.0,0.0,0.0,34.23,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1.52,115.0,1.52,45.0,0.0,0.0,0.0,0.0,0.33,0.02,0.07,0.31,3.07,9.91,0.23,1.93,8.33,0.64,0.36,0.56,0.78,0.69,0.89,0.3,2.87,9.58,0.56,0.11,0.2,0.0,0.0,0.0,28.22,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.65,125.0,1.7,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,6.97,13.53,0.31,2.8,8.93,0.71,0.83,1.17,0.87,0.67,0.77,0.34,3.3,9.57,0.76,0.87,1.13,0.8,0.13,0.17,25.29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.75,155.0,1.8,15.0,0.0,0.0,0.07,0.0,0.45,0.33,0.73,0.62,5.47,8.8,0.38,2.0,5.2,1.0,1.13,1.13,1.0,0.53,0.53,0.39,1.87,4.73,0.71,0.8,1.13,1.0,1.0,1.0,31.97,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.75,155.0,1.8,64.05,0.0,0.08,0.25,0.03,0.68,0.2,0.3,0.58,4.03,6.98,0.32,1.09,3.42,0.8,0.19,0.23,0.57,0.2,0.36,0.21,0.47,2.25,0.5,0.16,0.31,0.59,0.86,1.45,30.94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.75,155.0,1.8,29.999999999999996,0.0,0.0,0.03,0.03,0.4,0.2,0.5,0.68,4.3,6.3,0.36,1.07,2.93,1.0,0.87,0.87,1.0,0.63,0.63,0.41,1.17,2.87,0.75,0.5,0.67,1.0,0.9,0.9,32.24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.75,155.0,1.9,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.17,2.33,13.73,0.11,1.27,11.27,0.33,0.33,1.0,0.5,0.73,1.47,0.16,2.2,13.6,1.0,0.13,0.13,0.0,0.0,0.0,29.16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.75,155.0,1.8,49.870000000000005,0.0,0.0,0.12,0.02,0.42,0.3,0.72,0.66,4.67,7.06,0.37,1.2,3.25,0.94,0.68,0.72,0.95,0.76,0.8,0.34,0.9,2.63,0.87,0.78,0.9,0.77,0.96,1.24,32.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.8,155.0,1.83,9.600000000000001,0.0,0.0,0.1,0.21,0.17,0.1,0.62,0.73,7.19,9.9,0.67,4.37,6.56,0.43,0.31,0.73,1.0,1.04,1.04,0.64,3.65,5.73,1.0,0.31,0.31,0.77,1.77,2.29,28.38,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.75,155.0,1.8,64.87,0.0,0.0,0.12,0.02,0.41,0.25,0.6,0.59,4.55,7.69,0.33,1.37,4.18,0.91,0.66,0.72,0.93,0.8,0.86,0.32,1.17,3.7,0.86,0.88,1.02,0.75,0.79,1.05,33.11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.78,155.0,1.85,37.7,0.05,0.0,0.0,0.03,0.5,0.05,0.11,0.42,4.83,11.51,0.31,2.52,8.25,0.57,0.98,1.72,0.81,0.9,1.11,0.35,3.29,9.47,0.82,0.82,1.01,0.48,0.29,0.61,26.34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.75,155.0,1.8,70.97,0.01,0.01,0.14,0.01,0.4,0.23,0.56,0.59,4.57,7.69,0.34,1.45,4.26,0.9,0.61,0.68,0.93,0.77,0.83,0.31,1.14,3.64,0.86,0.8,0.93,0.74,0.89,1.2,33.48,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.83,155.0,1.85,13.45,0.0,0.67,0.0,0.0,0.17,0.07,0.45,0.51,2.16,4.24,0.26,0.59,2.3,1.0,0.22,0.22,0.0,0.0,0.0,0.21,0.37,1.78,0.0,0.0,0.0,0.6,0.45,0.74,24.54,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.75,155.0,1.8,85.97,0.01,0.01,0.14,0.01,0.43,0.23,0.54,0.6,4.55,7.56,0.38,1.61,4.26,0.9,0.51,0.57,0.93,0.66,0.71,0.31,0.95,3.08,0.86,0.66,0.77,0.69,1.16,1.69,33.92,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.88,170.0,1.9,31.1,0.06,0.0,0.06,0.03,0.0,0.0,0.03,0.5,6.3,12.64,0.37,3.44,9.23,0.76,1.25,1.64,0.86,0.19,0.23,0.35,2.54,7.2,0.72,1.0,1.38,0.54,1.35,2.51,29.43,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.75,155.0,1.8,100.97,0.01,0.01,0.12,0.01,0.48,0.26,0.53,0.59,4.46,7.58,0.36,1.54,4.3,0.86,0.49,0.56,0.94,0.59,0.63,0.31,1.05,3.39,0.86,0.56,0.65,0.69,1.0,1.46,34.31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.8,155.0,1.9,65.2,0.09,0.0,0.02,0.0,0.8,0.06,0.08,0.41,4.34,10.69,0.25,1.69,6.78,0.59,1.0,1.7,0.74,1.56,2.1,0.39,3.97,10.15,0.71,0.18,0.26,0.55,0.09,0.17,27.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.75,155.0,1.8,121.32,0.02,0.02,0.13,0.02,0.4,0.22,0.55,0.58,4.43,7.67,0.38,1.74,4.62,0.82,0.44,0.54,0.93,0.59,0.63,0.33,1.16,3.53,0.88,0.54,0.62,0.65,1.06,1.63,35.02,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.8,155.0,1.93,25.97,0.04,0.08,0.04,0.0,0.33,0.04,0.12,0.36,4.74,13.28,0.29,3.2,11.01,0.58,0.58,1.0,0.75,0.81,1.08,0.34,4.43,12.86,0.6,0.12,0.19,1.0,0.04,0.04,30.55,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.75,155.0,1.8,136.32,0.01,0.02,0.14,0.02,0.39,0.21,0.55,0.54,4.16,7.66,0.35,1.72,4.86,0.78,0.39,0.5,0.93,0.52,0.56,0.31,1.19,3.84,0.88,0.48,0.55,0.62,0.95,1.53,35.36,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.8,155.0,1.78,14.999999999999998,0.0,0.0,0.07,0.0,1.0,0.07,0.07,0.66,4.8,7.27,0.57,2.93,5.13,1.0,0.27,0.27,1.0,0.2,0.2,0.46,0.8,1.73,0.71,1.0,1.4,0.65,1.6,2.47,30.69,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.75,155.0,1.8,143.47,0.01,0.02,0.13,0.02,0.38,0.2,0.54,0.54,4.1,7.64,0.35,1.69,4.88,0.79,0.43,0.54,0.93,0.52,0.56,0.32,1.28,4.01,0.88,0.46,0.52,0.62,0.91,1.45,35.92,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.73,155.0,1.8,197.64000000000001,0.02,0.17,0.15,0.02,0.43,0.12,0.28,0.47,3.88,8.22,0.28,1.51,5.3,0.65,0.46,0.7,0.79,0.48,0.61,0.29,1.43,4.95,0.61,0.52,0.86,0.61,0.5,0.81,31.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.75,155.0,1.8,158.47,0.01,0.02,0.13,0.02,0.35,0.18,0.52,0.53,4.03,7.67,0.34,1.67,4.93,0.75,0.42,0.56,0.91,0.52,0.57,0.32,1.36,4.25,0.86,0.42,0.49,0.63,0.83,1.33,36.32,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.73,155.0,1.73,181.72,0.01,0.09,0.21,0.0,0.35,0.28,0.79,0.66,6.8,10.34,0.38,1.85,4.84,0.8,0.77,0.96,0.81,0.48,0.59,0.38,1.6,4.24,0.64,0.77,1.2,0.77,0.74,0.96,31.35,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.68,125.0,1.7,15.0,0.0,0.0,0.0,0.0,0.36,0.33,0.93,0.3,2.2,7.33,0.21,1.2,5.67,0.57,0.87,1.53,1.0,0.13,0.13,0.3,1.8,6.0,0.32,0.4,1.27,0.0,0.0,0.07,28.98,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.65,135.0,1.68,62.27000000000001,0.0,0.03,0.1,0.03,0.27,0.1,0.35,0.44,4.58,10.45,0.29,2.3,7.89,0.78,0.56,0.72,0.85,0.55,0.64,0.33,2.67,8.17,0.65,0.42,0.64,0.74,0.32,0.43,31.72,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.68,125.0,1.7,45.0,0.02,0.0,0.0,0.0,0.31,0.11,0.36,0.32,3.18,9.82,0.25,1.98,7.98,0.62,1.0,1.62,1.0,0.11,0.11,0.28,2.27,8.04,0.5,0.78,1.56,0.4,0.04,0.11,30.42,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.68,125.0,1.75,30.019999999999996,0.0,0.1,0.3,0.07,0.35,0.2,0.57,0.61,5.26,8.63,0.43,2.17,5.0,0.78,0.83,1.07,0.76,0.43,0.57,0.46,2.6,5.6,0.79,0.63,0.8,0.86,0.2,0.23,32.41,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.88,170.0,1.88,15.0,0.0,0.33,0.07,0.0,0.0,0.0,0.07,0.69,4.67,6.8,0.39,0.6,1.53,0.8,0.27,0.33,0.83,0.33,0.4,0.4,0.4,1.0,1.0,0.33,0.33,0.5,0.47,0.93,28.04,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.83,170.0,1.83,15.0,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.58,6.67,11.47,0.3,0.93,3.13,0.33,0.2,0.6,0.61,0.93,1.53,0.33,1.0,3.07,0.5,0.4,0.8,0.48,0.67,1.4,28.61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.85,170.0,1.88,2.7699999999999996,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.38,2.89,7.58,0.23,1.08,4.69,0.33,0.36,1.08,0.67,0.72,1.08,0.29,1.81,6.14,0.5,0.36,0.72,0.0,0.0,0.0,28.78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.78,170.0,1.88,11.170000000000002,0.09,0.0,0.09,0.0,1.0,0.36,0.36,0.74,7.7,10.38,0.61,3.22,5.28,0.5,0.18,0.36,0.0,0.0,0.0,0.42,0.72,1.7,0.64,0.81,1.25,0.7,1.88,2.69,28.24,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1.85,170.0,1.88,17.769999999999996,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.53,4.16,7.88,0.41,2.08,5.12,0.73,1.35,1.86,0.71,0.28,0.39,0.38,1.8,4.78,0.69,1.35,1.97,0.91,0.56,0.62,29.24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.78,170.0,1.8,3.630000000000001,0.83,0.0,0.83,0.0,0.0,0.0,0.0,0.72,13.77,19.01,0.55,5.79,10.47,0.6,0.83,1.38,1.0,1.93,1.93,0.59,4.41,7.44,0.0,0.0,0.28,0.68,4.13,6.06,25.07,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.85,170.0,1.88,41.42,0.02,0.02,0.0,0.0,0.0,0.0,0.12,0.41,4.44,10.86,0.31,2.51,8.11,0.59,0.89,1.52,0.83,0.72,0.87,0.35,3.11,9.01,0.65,0.75,1.16,0.79,0.27,0.34,30.43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.85,170.0,1.88,90.75,0.01,0.0,0.12,0.01,0.79,0.17,0.21,0.65,5.19,8.03,0.45,1.87,4.14,0.7,0.69,0.99,0.8,0.72,0.89,0.48,2.25,4.64,0.82,0.34,0.42,0.72,0.69,0.97,36.52,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.85,170.0,1.88,42.4,0.02,0.02,0.0,0.0,0.0,0.0,0.12,0.41,4.36,10.71,0.31,2.45,7.95,0.59,0.87,1.49,0.79,0.73,0.92,0.34,3.07,8.89,0.65,0.73,1.13,0.79,0.26,0.33,30.68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.83,170.0,1.96,15.0,0.0,0.0,0.0,0.0,0.2,0.07,0.33,0.39,2.93,7.6,0.22,1.0,4.53,0.58,0.93,1.6,0.56,0.33,0.6,0.26,1.47,5.6,0.71,0.8,1.13,0.0,0.0,0.0,26.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1.85,170.0,1.88,74.0,0.03,0.03,0.08,0.04,0.0,0.0,0.09,0.45,3.89,8.55,0.35,2.19,6.26,0.64,0.62,0.97,0.82,0.55,0.68,0.34,2.09,6.11,0.65,0.46,0.7,0.74,0.81,1.09,32.32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.83,170.0,1.93,14.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.47,5.2,11.0,0.38,3.07,8.0,0.55,0.8,1.47,0.75,0.4,0.53,0.37,3.13,8.4,0.71,1.13,1.6,0.0,0.0,0.0,24.79,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1.83,205.0,1.93,3.219999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,2.8,5.28,0.67,2.48,3.73,0.0,0.0,0.62,0.5,0.31,0.62,0.2,0.31,1.55,0.0,0.0,0.0,0.73,2.48,3.42,27.31,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.83,205.0,1.9,47.059999999999995,0.04,0.02,0.21,0.0,0.52,0.25,0.49,0.76,8.73,11.47,0.55,2.12,3.85,0.77,0.79,1.02,0.85,0.62,0.72,0.43,1.23,2.89,0.8,1.0,1.25,0.9,1.3,1.44,29.14,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.83,205.0,1.93,18.22,0.0,0.0,0.05,0.0,0.33,0.05,0.16,0.6,3.24,5.43,0.5,1.7,3.4,0.43,0.16,0.38,0.5,0.05,0.11,0.34,0.71,2.09,0.69,0.6,0.88,0.65,0.6,0.93,27.48,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.96,205.0,2.11,14.329999999999998,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.59,3.28,5.58,0.52,2.3,4.47,0.88,0.49,0.56,0.0,0.0,0.0,0.31,0.77,2.51,1.0,0.49,0.49,0.76,1.54,2.02,27.14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.73,155.0,1.83,7.949999999999999,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.58,6.92,11.95,0.46,3.52,7.67,0.78,2.64,3.4,1.0,0.38,0.38,0.53,3.77,7.17,0.65,2.77,4.28,0.0,0.0,0.0,27.76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.73,155.0,1.73,59.42,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.39,8.72,0.46,2.57,5.6,0.44,0.69,1.57,0.74,0.89,1.21,0.49,3.94,8.01,0.63,0.2,0.32,0.33,0.02,0.05,27.87,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.73,155.0,1.83,22.950000000000003,0.04,0.0,0.0,0.0,0.0,0.0,0.17,0.36,4.62,12.77,0.26,2.61,9.89,0.61,1.22,2.0,0.94,0.65,0.7,0.31,3.49,11.07,0.65,0.96,1.48,1.0,0.04,0.04,28.13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.75,155.0,1.85,157.14,0.05,0.06,0.15,0.03,0.45,0.03,0.07,0.56,4.27,7.58,0.35,1.51,4.38,0.78,0.58,0.74,0.88,0.56,0.64,0.38,1.55,4.05,0.7,0.55,0.78,0.6,0.56,0.94,36.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.73,155.0,1.83,45.77,0.02,0.0,0.0,0.0,0.0,0.0,0.13,0.34,3.47,10.09,0.23,1.66,7.25,0.59,1.25,2.12,0.79,0.48,0.61,0.31,2.88,9.22,0.65,0.48,0.74,1.0,0.02,0.02,28.62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.78,155.0,1.8,5.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.55,2.4,4.4,0.33,0.8,2.4,0.83,1.0,1.2,0.0,0.0,0.2,0.31,0.8,2.6,0.83,1.0,1.2,0.0,0.0,0.0,32.56,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.73,155.0,1.83,55.7,0.05,0.02,0.02,0.0,0.14,0.02,0.13,0.37,3.77,10.29,0.26,1.94,7.5,0.6,1.15,1.92,0.81,0.52,0.65,0.32,2.8,8.83,0.65,0.77,1.18,0.67,0.04,0.05,28.91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.78,170.0,1.8,41.46,0.05,0.12,0.02,0.0,0.0,0.0,0.0,0.53,4.46,8.49,0.31,1.69,5.52,0.91,0.51,0.55,0.86,0.43,0.51,0.27,1.35,4.94,0.78,0.75,0.96,0.79,0.53,0.68,25.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.73,155.0,1.83,59.05000000000001,0.07,0.02,0.02,0.0,0.14,0.02,0.12,0.38,4.0,10.5,0.28,2.18,7.69,0.59,1.13,1.93,0.76,0.49,0.64,0.32,2.74,8.7,0.65,0.73,1.12,0.77,0.34,0.44,29.12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.8,170.0,1.88,39.980000000000004,0.0,0.05,0.18,0.0,0.78,0.18,0.23,0.65,6.05,9.38,0.46,2.45,5.33,0.84,0.8,0.95,0.93,0.33,0.35,0.53,2.2,4.18,0.77,0.5,0.65,0.49,0.88,1.8,29.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.73,155.0,1.83,96.68,0.05,0.02,0.03,0.0,0.33,0.09,0.28,0.38,3.42,8.97,0.28,1.79,6.46,0.55,0.85,1.55,0.8,0.5,0.62,0.31,2.27,7.35,0.65,0.53,0.82,0.73,0.34,0.47,30.12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.88,170.0,1.85,49.78,0.0,0.02,0.02,0.04,0.06,0.02,0.34,0.47,6.05,12.84,0.39,3.66,9.48,0.63,0.8,1.27,0.71,0.82,1.17,0.44,5.02,11.31,0.47,0.18,0.38,0.36,0.08,0.22,29.14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.73,155.0,1.83,105.95000000000002,0.05,0.02,0.03,0.0,0.32,0.08,0.26,0.38,3.27,8.62,0.27,1.67,6.13,0.55,0.84,1.53,0.75,0.48,0.64,0.31,2.19,7.13,0.65,0.49,0.76,0.73,0.31,0.42,30.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.8,155.0,1.78,52.15,0.02,0.0,0.02,0.0,0.5,0.02,0.04,0.44,4.35,9.95,0.29,2.13,7.25,0.7,0.63,0.9,0.87,0.9,1.04,0.33,2.42,7.36,0.7,0.67,0.96,0.67,0.58,0.86,31.73,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.78,155.0,1.78,8.630000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2.09,4.87,0.17,0.46,2.67,0.33,0.12,0.35,1.0,0.12,0.12,0.19,0.58,3.01,0.0,0.0,0.0,1.0,0.12,0.12,29.91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.83,155.0,1.85,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2.93,6.8,0.12,0.47,3.8,0.58,0.47,0.8,0.73,0.53,0.73,0.23,1.0,4.4,0.5,0.47,0.93,0.0,0.0,0.0,29.32,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.78,155.0,1.78,23.630000000000003,0.0,0.08,0.13,0.04,0.0,0.0,0.0,0.53,3.13,5.92,0.38,1.48,3.94,0.6,0.13,0.21,1.0,0.21,0.21,0.26,0.76,2.92,0.8,0.34,0.42,0.71,0.72,1.02,30.37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.75,155.0,1.75,72.67,0.03,0.03,0.14,0.04,0.58,0.15,0.26,0.58,6.88,11.94,0.44,3.14,7.21,0.6,0.81,1.35,0.83,0.61,0.73,0.42,2.75,6.62,0.68,0.95,1.39,0.67,0.85,1.28,34.19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.68,125.0,1.7,4.219999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.27,2.37,8.77,0.23,1.66,7.35,0.0,0.0,0.24,0.6,0.71,1.18,0.28,2.37,8.53,0.0,0.0,0.24,0.0,0.0,0.0,26.52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.65,125.0,1.68,8.850000000000001,0.11,0.0,0.34,0.0,0.33,0.11,0.34,0.76,8.36,11.07,0.56,2.71,4.86,0.5,0.11,0.23,1.0,0.56,0.56,0.71,1.13,1.58,1.0,0.23,0.23,0.53,2.03,3.84,23.58,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.78,145.0,1.8,1.4100000000000001,0.0,0.0,0.0,0.0,0.67,1.42,2.13,0.0,0.0,4.26,0.0,0.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,27.07,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.68,145.0,1.73,45.0,0.0,0.11,0.02,0.07,0.5,0.04,0.09,0.62,5.04,8.16,0.3,1.18,3.96,0.67,0.04,0.07,1.0,0.16,0.16,0.19,0.51,2.69,0.61,0.56,0.91,0.54,0.31,0.58,35.48,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.78,145.0,1.8,16.41,0.0,0.0,0.0,0.0,0.43,0.18,0.43,0.27,4.81,17.98,0.25,4.27,16.94,0.5,0.49,0.98,0.0,0.0,0.0,0.27,4.75,17.85,0.0,0.0,0.0,0.0,0.0,0.06,27.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.73,155.0,1.78,0.8000000000000007,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.36,5.0,13.75,0.36,5.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.0,12.5,0.0,0.0,1.25,0.0,0.0,0.0,33.21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.78,145.0,1.8,46.41,0.0,0.09,0.3,0.0,0.26,0.11,0.41,0.53,7.95,15.08,0.3,2.61,8.62,0.65,0.43,0.67,0.0,0.0,0.0,0.26,2.03,7.82,0.0,0.0,0.02,0.7,1.01,1.44,28.51,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8,145.0,1.78,17.78,0.0,0.11,0.17,0.0,0.22,0.11,0.51,0.46,6.86,15.02,0.29,3.32,11.36,1.0,1.29,1.29,0.92,0.62,0.67,0.34,3.71,11.08,0.64,1.29,2.02,1.0,0.22,0.22,25.76,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
